time,lat,lon,prcp_mod,tmax_mod,prcp_QR,tmax_QR,prcp_CCA,tmax_CCA
1985-01-30,2,4,0.0,265.072237979216,0.0,271.0669927740927,0.2367822253274427,269.95937433567167
1985-01-30,2,5,0.0,265.12003636598,0.0,271.92503323550517,0.17666932444654246,270.74847667471283
1985-01-30,3,1,0.0,264.229396253002,0.0,269.4499053299397,0.715244068849506,267.9759330238129
1985-01-30,3,2,0.0,265.028303130063,0.0,270.2054252402964,0.010351637569383898,268.78987998392665
1985-01-30,3,3,0.0,266.354036116385,0.0,271.28340178277205,0.0,270.15894934480565
1985-01-30,3,4,0.0,266.48961014633,0.0,271.934776550712,0.04929472796240941,270.6548979106813
1985-01-30,3,5,0.0,266.182379848688,0.0,272.9169706704775,0.002879912990460032,271.8678804091669
1985-01-30,4,1,0.0,265.671547868395,0.0,270.7848811871705,0.0,269.0034526263199
1985-01-30,4,2,0.0,267.803361407605,0.0,272.05309424600154,0.0,271.0397490894237
1985-01-30,4,3,0.0,267.59406908868,0.0,272.2982613050371,0.0,270.8836772430208
1985-01-30,4,4,0.0,266.890302034586,0.0,272.5387382221737,0.0,271.4084340359223
1985-01-30,4,5,0.0,266.761507086944,0.0,273.7580222717244,0.0,272.6053669538519
1985-01-30,5,1,0.0,266.30930032414,0.0,271.80870704760605,0.0,270.60206613796004
1985-01-30,5,2,0.0,268.724317903937,0.0,273.8213989399696,0.0,270.8607421495013
1985-01-30,5,3,0.0019925700824146,268.050449364513,0.0,273.4537596621959,0.0,271.5137559930501
1985-01-30,5,4,0.0773986695712896,267.826921590938,0.0,274.0216024772056,0.0,272.8504812286315
1985-01-30,5,5,0.0,267.162139154553,0.0,274.7553692769046,0.0,273.44292305210826
1986-01-30,1,1,1.85745014035763,266.966535789557,0.45406848932630417,272.0719074943923,0.0,271.6700881686459
1986-01-30,1,2,1.89598129229247,266.65443069471,0.37359497120348506,271.7441660141355,0.14657654446762292,271.50220415232286
1986-01-30,1,3,2.47129825990957,265.782420552781,0.49047735583828994,271.52053797857826,0.3013960636118829,271.96319139460076
1986-01-30,1,4,1.83506378709655,266.430552285323,0.3335591584929606,272.4647592237597,0.2362021694066746,272.5873717928439
1986-01-30,1,5,1.30748907510617,266.389219746774,0.28348425418822404,273.4537381326514,0.19776498405713483,273.3612464398342
1986-01-30,2,1,2.99350498320135,265.942827343576,0.6736256181454002,270.6667402927584,0.2815677271053399,271.1637935834865
1986-01-30,2,2,3.30333203838068,267.073274756225,0.567633583365721,271.5362476193057,0.05500694736970685,271.9005948458853
1986-01-30,2,3,3.85278723758651,266.84175810893,0.6851775675527497,271.7467964952988,0.26487254619936845,272.6205953918499
1986-01-30,2,4,3.47367998342458,267.565541014674,0.6238431366338758,272.6428214558123,0.2223069297439861,273.550197139102
1986-01-30,2,5,2.25439927893277,267.28505742118,0.5114573376934778,273.6704205144828,0.28571193405439343,274.2578442877994
1986-01-30,3,1,3.25180028137673,264.853781589236,0.5628834991766559,269.95203991198247,0.0,270.60999722276057
1986-01-30,3,2,4.56854049185286,265.974963949973,0.8193390964191534,270.79669993513085,0.255150841853719,271.7211129346219
1986-01-30,3,3,5.55351681212769,267.258481648553,0.8908582227539515,271.7777550321847,0.37063194427892504,272.94519229385884
1986-01-30,3,4,4.94541430016479,267.519235626656,0.9937948992620457,272.56168046018956,0.4235409683733691,274.01005881980467
1986-01-30,3,5,2.7116264558477,267.851322822276,0.5466190738615098,274.1442743659841,0.27196325395626836,274.90028534791884
1986-01-30,4,1,4.35351993302294,264.629890595741,0.9557674232095742,269.94318092199353,0.4867641907104957,271.19481425195806
1986-01-30,4,2,5.54935008700085,265.531416428358,0.9425788058311487,270.66752817440005,0.5918050083084933,271.5418985417402
1986-01-30,4,3,5.14015351524662,266.863761801013,0.889145331579422,271.8630045666924,0.5021674489603718,272.7816161799345
1986-01-30,4,4,4.14771924388278,267.395541013812,0.7087651996138603,272.8540684039026,0.3775584776975716,273.6829249828849
1986-01-30,4,5,2.64572195678709,267.497286490233,0.5304231674735871,274.34449424943153,0.2763219822570298,274.84552054861194
1986-01-30,5,1,4.65709758061546,264.439948350297,1.097178457434228,270.14013310630696,0.700979968936589,271.804598582198
1986-01-30,5,2,5.43297291500656,264.590364126495,1.2241392599285925,270.60759776153145,0.6551472066969195,272.9296024995091
1986-01-30,5,3,3.78186727406533,266.17563936262,0.6856786531351995,272.09091452799214,0.34056132142913004,272.9584907321624
1986-01-30,5,4,3.04508512481934,267.289481042644,0.5870460166554886,273.61316791322685,0.3967708989670151,273.86230536000375
1986-01-30,5,5,1.96904066139031,266.816767239055,0.46644889401553413,274.43921573693797,0.3299121669267444,274.60089389603104
1987-01-30,1,1,0.0,263.583352611072,0.0,268.7182277235677,0.22674816224531202,267.23124604399294
1987-01-30,1,2,0.0,263.374156276835,0.0,269.141301399677,0.1812197104177434,268.06056134775974
1987-01-30,1,3,0.621414141666872,265.300298414892,0.010706437110393797,271.1365065327784,0.1534014135889251,270.1260505303085
1987-01-30,1,4,1.69995342016584,266.224792180318,0.29901880517788476,272.30364675980934,0.24379189482751093,272.3456718971027
1987-01-30,1,5,2.0614020091094,265.828985231067,0.5347289327560774,272.9423770899506,0.49155520584942314,273.8065915261146
1987-01-30,2,1,0.0,264.014237877608,0.0,269.1003671105176,0.09212672776925876,268.01974302929904
1987-01-30,2,2,0.0,264.218207903805,0.0,269.74825498533227,0.17203615997944816,268.5266435541584
1987-01-30,2,3,0.0,265.964535749351,0.0,271.1997159626188,0.0,269.936790695342
1987-01-30,2,4,0.0113100231148131,266.053758717843,0.0,271.6873379586269,0.0690367996212036,270.4909700358323
1987-01-30,2,5,1.63431360432983,266.451682316131,0.328748490067094,272.99857378880057,0.2993718092043421,273.14121161535405
1987-01-30,3,1,0.0,265.008754408219,0.0,270.07667001966144,0.7476808146588378,268.4808392556248
1987-01-30,3,2,0.0,267.070920188675,0.0,271.48122302614894,0.0,269.78995537140224
1987-01-30,3,3,0.0,266.821458142254,0.0,271.5388860425942,0.0,270.40671901991743
1987-01-30,3,4,0.0,266.617466112972,0.0,272.01262369695064,0.02655435300913317,270.7170536745501
1987-01-30,3,5,0.0,266.73255993008,0.0,273.321560915784,0.0,272.229082666545
1987-01-30,4,1,0.0,266.767271279537,0.0,271.67026903011146,0.0,269.58914288375416
1987-01-30,4,2,0.0,267.295874518202,0.0,271.743598803919,0.0,270.76676004264436
1987-01-30,4,3,0.0,266.942943226883,0.0,271.9101960020562,0.0,270.5896368891548
1987-01-30,4,4,0.0,266.708611323688,0.0,272.4253412610491,0.0,271.32438874412236
1987-01-30,4,5,0.201942623136198,265.869076081289,0.0,273.0466870882251,0.13901439563412876,272.23501706043635
1987-01-30,5,1,0.0,265.471581644841,0.0,271.06096367023434,0.0,270.02360327545114
1987-01-30,5,2,0.0,266.262408618584,0.0,271.90747164701105,0.0,269.76950382684475
1987-01-30,5,3,0.0,266.27972925533,0.0,272.1665800107111,0.0,270.60725616746885
1987-01-30,5,4,0.285921964790003,266.412275308345,0.0,272.9465246114787,0.0,272.11448940583927
1987-01-30,5,5,1.44062728225216,266.326559477979,0.3074418391875103,273.99047942680744,0.2663480056909994,273.89708462764463
1988-01-30,1,1,0.189509429412412,263.119576797948,0.0,268.2584963166008,0.3626174792333023,266.99929705138885
1988-01-30,1,2,0.0,262.929372035935,0.0,268.7883695975696,0.24018383798255988,267.7202514202994
1988-01-30,1,3,0.0,264.006405854962,0.0,270.10586431278983,0.3202885135545165,268.8600810520421
1988-01-30,1,4,0.0,265.628128920733,0.0,271.8364527529923,0.033494860548771516,270.5155977022747
1988-01-30,1,5,0.0,265.047734074284,0.0,272.22928035109726,0.11721630836085928,271.0462336994049
1988-01-30,2,1,0.0096705068258815,262.604366011115,0.0,267.9552890516359,0.3217525081349025,266.74078375967065
1988-01-30,2,2,0.0,261.477264936007,0.0,268.0317327146155,0.6348558717303144,266.8959557209662
1988-01-30,2,3,0.0,263.407504559999,0.0,269.6050211057511,0.3881383996666947,268.5715730383617
1988-01-30,2,4,0.0,265.36442060488,0.0,271.25165936105526,0.18644486133601645,270.11543203681407
1988-01-30,2,5,0.0,265.551274700711,0.0,272.2726870848011,0.09753182126029666,271.0228768370391
1988-01-30,3,1,0.547695196148077,261.593853866346,0.0,267.33038570322736,0.4800550444204075,266.6440205815738
1988-01-30,3,2,0.0,261.234969033289,0.0,267.83614744480406,0.6515528195430662,266.9326448988375
1988-01-30,3,3,0.0,262.746121062026,0.0,269.3113819459866,0.39150331526070925,268.2464764800805
1988-01-30,3,4,0.0,263.983336672602,0.0,270.40879193890686,0.4950588172332794,269.43650078526787
1988-01-30,3,5,0.0,263.811587165885,0.0,271.17354224486235,0.380467123885986,270.31141608454533
1988-01-30,4,1,1.7980756884369,261.801235418965,0.28958904923819334,267.65751568939686,0.6059748646404488,268.0697107514254
1988-01-30,4,2,0.996797147954162,261.917468151393,0.06484605490584988,268.46352932635364,0.30626740825081683,268.18331227147945
1988-01-30,4,3,0.703193147156179,262.654579406835,0.0,269.3543687760778,0.3751728477128366,268.9578281422056
1988-01-30,4,4,0.242531191495241,263.366769893029,0.0,270.3396283430689,0.4371849302377506,269.89787312283244
1988-01-30,4,5,0.0185864008189416,263.341655985722,0.0,271.03214162076847,0.4964827086688875,270.66653520823496
1988-01-30,5,1,2.20558387342575,262.565538562352,0.45130780795715814,268.4670445861973,0.4770203575737971,269.1977637843192
1988-01-30,5,2,1.47301732926578,263.865034834178,0.21140034039464511,270.0437152751998,0.322707759469779,269.76459370280975
1988-01-30,5,3,1.24684069504776,264.467847088461,0.13570874148353987,270.84947865517387,0.308888968750423,270.4737005716889
1988-01-30,5,4,1.69429184100923,263.765006361247,0.27188457022930573,270.93469997045645,0.4795017694654929,271.19242409462635
1988-01-30,5,5,1.53821175033221,263.155009747771,0.3368063849748934,271.08724199089824,0.6808515536205791,271.82737827869664
1989-01-30,1,1,0.559417597288803,263.441626813145,0.020070313916577893,268.5777378604901,0.3717993712392464,267.58554379460634
1989-01-30,1,2,1.43926921926282,264.393002075588,0.24999420547022314,269.9497452489821,0.34996371475799964,269.54748568656044
1989-01-30,1,3,2.51965695273841,264.749602369954,0.503019273603935,270.69785295993114,0.5053111246826304,271.41197272659093
1989-01-30,1,4,3.06662229380535,262.716239405972,0.648401512312668,269.5564106891387,1.0250286862250269,271.39265208139443
1989-01-30,1,5,3.71486965562789,262.845782928911,1.0857540294685089,270.2194219755326,1.4612648825831456,273.61318190078134
1989-01-30,2,1,1.94895088109304,262.592353176075,0.3897256010731631,267.94553239632825,0.6484746795543052,267.62929660967586
1989-01-30,2,2,3.77611933912771,262.911296968226,0.6711592652151309,268.9297987995887,0.8100234409097065,269.66426693917634
